"","geneset","source","zeb_p","zeb_p3","zeb_p5","mouse_p","mouse_p3","mouse_p5","human_p","human_p3","human_p5","wilk_p","wilk_p3","wilk_p5","wilk_adj","wilk_adj3","wilk_adj5"
"344","SRY_01","c3",0.296571601762531,0.35714990490974,0.472180836161518,4.46085721922593e-10,1.14729598195762e-09,8.94925676143058e-05,0.00124346858618332,0.00140938284913966,0.0115672384331226,4.63479703709074e-06,5.95348096287106e-06,0.000398307598651993,0.0483270287057451,0.0620769459998566,1
"345","RORA1_01","c3",0.00354243133239367,0.0827885814580796,0.00233608900229815,8.00085302980466e-06,0.000590519672382169,1.63728579050495e-05,8.08330862853921e-09,2.97606173410887e-08,4.7452993370339e-05,1.92039923286005e-10,1.045728606067e-06,6.75514603138904e-09,2.00240028010317e-06,0.0109038121754607,7.04359076692935e-05
"346","RORA2_01","c3",0.299149999314177,0.239554622455228,0.759551874132356,0.000985948759688964,0.0022854883612645,0.0712460285330886,8.81421449922897e-07,1.09798051359312e-05,0.00106782490457716,2.91436799856284e-06,1.56464948478422e-05,0.0145047005506203,0.0303881151210147,0.163146001778451,1
"347","COUP_01","c3",0.749915717370748,0.903961035366001,0.27940103218491,0.0002004265318057,0.00218367814748178,0.000490198311485314,1.46157566985085e-06,9.95037024323999e-05,1.33351049739794e-07,1.2049628136888e-07,1.42845252341439e-05,7.20647569945995e-07,0.00125641472583331,0.148944744616419,0.00751419221182689
"348","SRY_02","c3",1,1,0.528441343005551,7.27971191384836e-06,0.000335620282247224,8.63642632525611e-06,4.02001191661461e-06,0.000939076710991858,2.51986702083975e-06,1.58981845080778e-10,2.64393892948455e-06,2.2376229066962e-10,1.65770369865727e-06,0.0275683512177354,2.33316940481213e-06
"349","AP1FJ_Q2","c3",0.221682202821555,0.0597145965917697,0.821697775586062,0.00187202378483456,0.00500178300514204,0.00116511341103597,1.82710342738669e-09,6.20935098775152e-08,4.8187515384009e-07,1.05002982391494e-05,7.48032321454273e-05,4.06930452384194e-06,0.109486609739611,0.77997330158037,0.0424306382700999
"350","AP4_Q5","c3",0.45124706793408,0.902870175073149,0.073926899741855,0.000230511674158769,0.000367285320422676,0.00393229190775783,2.37561542651083e-06,3.03721445231419e-05,0.000526855874247309,1.59382399003492e-07,4.04596427311522e-07,4.62671495158502e-05,0.00166188027440941,0.00421872694757724,0.48242756800177
"351","CREB_Q2","c3",0.357500707268598,0.193182793189887,1,2.21831971404595e-05,0.000155067646901405,0.00368053470725956,0.00101658989049142,0.00170493682446784,0.217399547374514,3.09826381652644e-06,8.71051687290567e-06,0.121237969901642,0.0323055968149211,0.0908245594337874,1
"352","MYB_Q6","c3",0.817702039043346,0.793317552622992,0.813810458228279,0.000520084652607523,0.000297697329234267,0.0784804493629652,0.000254425400109348,0.000939076710991858,0.000788022157219993,8.11182784270915e-07,2.64393892948455e-06,0.0175107922221031,0.00845820289159283,0.0275683512177354,1
"353","ARGGGTTAA_UNKNOWN","c3",0.581851531018276,1,1,0.00105674845128364,0.00778021895622598,0.0180355637228851,7.88414103274346e-06,2.98176312706817e-05,0.013439445223851,3.34779168933917e-06,0.000180653519595796,0.000964111403843429,0.0349074239447395,1,1
"354","MYOD_Q6","c3",0.0234911902750234,0.0142447360079432,0.248375876036035,2.78511419121657e-05,6.51857136414048e-05,0.00255796538865239,7.44525220042406e-06,1.93643309039345e-05,0.000896906657838714,2.32701510994716e-09,1.27469778175131e-08,1.95960862972363e-05,2.42637865514191e-05,0.000132912737703209,0.204328391821283
"355","NFY_Q6","c3",0.0179004562980244,0.0215269746236944,0.332295676603288,7.20292635923227e-06,7.96190117246493e-06,0.0307856180617854,0.00236057033538388,0.000446769336238386,0.0302074097060413,1.66905693490371e-05,5.98630166552165e-07,0.00278490843581148,0.174032566602409,0.00624191674663942,1
"356","AP2_Q6","c3",0.0321073834302105,0.0721114313673745,0.0639992305656151,6.67375772804838e-06,0.00060337057589001,0.000316522278921843,2.55247492636753e-10,2.49054815993146e-11,0.000239129049473025,1.33616532152502e-10,1.0917288341302e-06,3.0049563673606e-07,1.39321958075414e-06,0.0113834565534756,0.0031332680042469
"357","CEBP_Q2","c3",0.0871796285431922,0.402242760901505,0.0100562534177115,2.04665152218486e-06,4.44749625215868e-05,0.000239615717141575,1.68524798080268e-08,2.33643064955605e-09,0.00103547010762997,1.25663302138288e-11,5.93389092895511e-09,3.21437457271678e-06,1.31029125139593e-07,6.18726807162149e-05,0.0335162836697179
"358","ER_Q6","c3",0.124618705510563,0.08091957853838,0.648979295479433,0.000916389927364561,0.00793548682664305,0.00301491435688797,2.77671952759767e-09,1.57191616245281e-07,2.24866124434624e-06,2.51777238247256e-06,0.000187916427349468,2.72143163523159e-05,0.0262528126320414,1,0.283763676605598
"359","NF1_Q6","c3",0.183121627872611,0.205847012517018,0.643538859359322,5.7822319171536e-05,0.000265528414046703,0.0126817324188492,3.97489597550396e-05,6.99776705630725e-05,0.00997489227082583,1.00298751344595e-08,2.11478573656955e-07,0.00047839989828276,0.000104581508027009,0.00220508708752108,1
"360","NFKB_Q6","c3",0.00696898134931727,0.0722502180237553,0.0041419337434264,0.008994927829508,0.0887484386734702,7.48468141118624e-05,0.00299414575952014,0.0191257198393343,0.000721467701143979,0.000145023182273805,0.0149059761535842,1.56079586093206e-06,1,1,0.0162744184419386
"361","SP1_Q6","c3",0.322251308057185,0.260382261376988,1,1.06669544557357e-05,2.95307476225424e-06,0.0314240391132872,8.55053862183391e-08,6.3253480027272e-05,3.33637278545347e-06,3.4134932462649e-10,1.20025020519882e-08,0.0029003500960552,3.55924940788042e-06,0.000125150088896081,1
"362","AP1_C","c3",0.0901002800108423,0.0410238390455566,0.825930101906875,0.00106871952452513,0.00539601398507619,0.0143863119588206,7.02478913034465e-07,4.637467241663e-06,0.000177395694774665,3.42404296587972e-06,8.70366696599297e-05,0.00061494296125984,0.0357024960052279,0.907531354544087,1
"363","GATA_C","c3",0.420957872524724,0.598864532024487,0.00914998693291229,1.46215281110509e-05,0.000509974846169235,6.93124363722542e-05,1.57435351546894e-06,4.95710294230599e-06,0.00023235148681087,6.41361001060543e-10,7.79957768429136e-07,1.6193655225105e-07,6.68747115805829e-06,0.0081326196514106,0.0016885124303217
"364","NFKB_C","c3",0.302220033992452,0.694426640821086,0.150747816940383,2.00685137534775e-05,0.000480848061196077,6.22395427448219e-05,6.24613586619353e-05,0.000115998317151668,0.00372250135269514,1.17037766015313e-08,6.93422215435743e-07,4.14678834384544e-05,0.000122035278624167,0.00723031344034849,0.432385620612764
"365","OCT_C","c3",0.01303038702423,0.0428659958937384,0.0867936060433281,0.000267735686625243,0.000684238838307011,0.00334508264162637,0.00131275889282328,2.34913527211579e-05,0.869109963396727,5.16548308297563e-06,1.40390766584944e-06,0.0212917351063468,0.0538604921061869,0.0146385452318121,1
"366","SRF_C","c3",0.00114555327693817,0.0216298098931992,0.000658937191258809,0.00210861628869798,0.0102089471963647,0.00530368127167406,2.86505092375184e-09,3.06058507864923e-07,1.18534112706565e-05,3.93387032939862e-06,0.000310539802475992,1.30202244735841e-06,0.0410184659246394,1,0.0135761880586061
"367","HAND1E47_01","c3",0.577293637862053,0.20123430603165,0.176640458297097,0.00031986919108611,0.00296672900790442,0.00135801397517399,7.89740798048258e-06,1.46453753031586e-06,0.0162684845580901,3.06883442554395e-07,2.63522198009966e-05,0.000785379418402401,0.00319987365551468,0.274774595864991,1
"368","CACGTG_MYC_Q2","c3",0.667935695887317,1,0.160006722881546,1.20260274027834e-08,9.16017596157266e-06,3.9246442938198e-08,8.78790708788844e-19,8.56061525830882e-16,1.36007315602177e-08,4.33876001798955e-16,2.51724933701742e-10,4.62084972900239e-15,4.52402507075771e-12,2.62473588370806e-06,4.8181600124308e-11
"369","MEF2_02","c3",0.91019147729486,0.69957025803551,0.166344746115981,3.94946556525157e-05,0.00132515857341008,0.000593036326067731,1.09847786440054e-05,0.00126712185278796,0.000111849292585092,4.67936026560671e-09,5.26348165722417e-06,1.05465911974489e-06,4.87916894894812e-05,0.0548823232398764,0.01099693064158
"370","MEF2_03","c3",1,0.899793540665913,1,0.000279862332097819,0.0051812337999566,0.00103064388572011,7.92613327397985e-08,3.33122440172566e-05,1.29869549905385e-06,2.34924935508837e-07,8.02573687232385e-05,3.18449090236391e-06,0.00244956230255064,0.836843583677208,0.0332046866389485
"371","AHRARNT_01","c3",0.637921988868165,0.28408651161663,0.116395108465301,2.40124770090267e-06,6.81249510811053e-07,0.0122500949776549,5.74230662865937e-06,5.75260420617742e-05,4.47203009524704e-05,9.89218775580176e-11,9.92735581028561e-09,0.000446517864118525,1.03145841729745e-06,0.000103512539033848,1
"372","ARNT_01","c3",0.209990030776063,0.301500224780753,0.0318445348506182,2.12289663655144e-07,6.57408557414142e-07,0.0030575741632007,2.09172822350964e-05,5.10385230648391e-05,0.00619398930883102,1.31257978431826e-09,7.81452660627515e-09,0.000114621239636008,1.36862694110865e-05,8.1482068923631e-05,1
"373","CAGCTG_AP4_Q5","c3",0.216498976415941,0.114209432312219,0.754210592353527,2.81001729384021e-16,2.6008036868757e-13,1.62012564138862e-07,5.15027237171725e-36,2.62751713825864e-35,8.02284776422249e-13,2.36885915750433e-31,2.02925394529952e-25,7.87442043115117e-14,2.47000944352976e-27,2.11590308876381e-21,8.21065818356132e-10
"374","EGR1_01","c3",0.0408432992210334,0.0104091703195657,0.483624131613899,3.69401118896472e-06,5.70548747586184e-05,0.000154844373750663,8.30370425472197e-05,0.000383337861740155,0.00792267937328198,2.06843061991662e-08,4.40731087330541e-07,0.000187311950433655,0.000215675260738706,0.00459550304759555,1
"375","NGFIC_01","c3",0.00919972462588062,0.038613055348103,0.0314503483932138,8.60432509125044e-06,0.000247571947672525,0.00026680978480646,5.1801879285421e-06,7.60072784097217e-06,0.0105357374579764,2.22101956795498e-10,1.83845259528197e-07,0.000330666320469034,2.31585710350666e-06,0.00191695452110051,1
"376","EGR2_01","c3",0.621367610677579,0.888422655920557,0.201317701499906,3.63121201866778e-05,0.000110051581584327,0.00388721408759072,0.00229483201002699,6.04798846650007e-05,0.848786166032023,1.57745915264392e-05,3.63313860810557e-08,0.105268114270999,0.164481665846182,0.000378827362667168,1
"377","OCT1_07","c3",0.450521723674351,0.728153962567696,0.349033932515466,0.000327691510493024,0.000226392752431641,0.0408674002401884,5.35381733196757e-07,3.09270897291809e-07,0.000338019950711954,3.22074801987581e-07,1.53737828138094e-07,0.00487392428767235,0.00335827396032451,0.0016030243339959,1
"378","CAGGTA_AREB6_01","c3",0.0312172357359612,0.180188254705629,0.0241119906342821,7.76103731403144e-09,1.8940263458811e-05,2.15666892600173e-09,1.47866870811197e-15,7.50919115550332e-11,8.27037582349649e-13,1.80701099634413e-16,1.07618715065048e-09,1.39536625490821e-17,1.88417036588802e-12,1.12214034198326e-05,1.45494839399279e-13
"379","RREB1_01","c3",0.0699354145729357,0.215073522207929,0.0413745131675551,8.34150305664868e-10,1.65116294108017e-07,8.34826422825815e-07,1.00951075389479e-06,1.10214426994698e-06,0.000627579038010742,3.05733382907873e-12,3.64416329773312e-12,1.18107199600393e-06,3.18788198358039e-08,3.79976907054632e-08,0.012315037702333
"380","ISRE_01","c3",0.454308772655608,0.809664926783565,0.666203462730632,0.00658623001597674,0.133652998972229,7.04136104185351e-05,3.3411288386172e-05,6.07213255260621e-05,0.000196451854126454,0.000129563876889652,0.0488144521796952,1.15764829506305e-07,1,1,0.00120707987726224
"381","P53_02","c3",0.0187656269786599,0.00778613159883795,0.817064401382853,0.000165033102449213,0.00706600630348051,0.000129619113098799,0.000263612759028792,0.0004750811287349,0.000834217688001685,2.08438422377783e-07,0.000149079745827151,2.08659635679431e-06,0.00217338743013315,1,0.0217569402122942
"382","LMO2COM_01","c3",0.271501641910025,0.381458478576782,0.182056695587848,5.60991458287937e-06,0.000684238838307011,6.23046673634429e-07,1.6715675675664e-10,7.93329072667145e-08,2.01252210980067e-08,9.44130717807749e-11,1.40390766584944e-06,1.16456098886335e-12,9.84445099458139e-07,0.0146385452318121,1.21428774308781e-08
"383","LMO2COM_02","c3",0.109484951428716,0.119317546453001,0.478193725477233,2.97804256025936e-08,3.19982718915854e-07,0.000830762933828944,0.00046414604563316,0.00842871161127937,3.3400942405107e-05,6.46094671625069e-07,0.000211931933335685,2.06935442626195e-06,0.00673682914103459,1,0.0215771586026333
"384","TCF11MAFG_01","c3",1,0.413717401354931,0.0459348388984463,0.000144607288661991,0.00222108705850803,0.000368135042017126,2.74310206346754e-07,5.72804603999563e-06,6.81671284410081e-05,6.27277559590004e-08,1.47777689079179e-05,4.06470445651001e-07,0.000654062311384497,0.15408779640286,0.00423826733680299
"385","TCF11_01","c3",0.438949997731099,0.801265732534229,0.178017911273634,7.79187887217099e-05,0.000404686509880483,0.00289114914687977,1.44003098094656e-08,1.01439828321753e-09,0.00485270765902786,1.82130667650263e-08,4.91180961870291e-07,7.04177642631221e-05,0.00018990764715893,0.00512154388942153,0.734246027971574
"386","FREAC2_01","c3",0.492817929083262,0.793682830766238,0.0315303669717697,7.16022604397491e-06,1.93587727033485e-05,0.000122054086142583,1.69447096910624e-06,7.1697487046387e-07,0.00441647230758079,1.53805776809526e-10,1.12427173187186e-09,5.83433943354016e-05,1.60373283479292e-06,1.17227813482279e-05,0.608346572735233
"387","FREAC3_01","c3",0.000236573659371781,0.0565767164223852,4.17293924030675e-05,0.000975043643106855,0.000297697329234267,0.00650433172174919,3.28110688367738e-07,1.48678314276476e-06,1.34998819403261e-05,1.6787480824411e-07,2.65818333422151e-07,5.22388124068443e-09,0.00175043062556133,0.00277168776259277,5.44694096966166e-05
"388","WHN_B","c3",0.0159742334228848,0.054400314888004,0.0776695656941875,0.00113710406749677,0.0011029823445481,0.0542126517921808,2.09069438043483e-05,9.20134615643584e-05,0.00240517684192733,3.8760764169618e-06,3.64702644657707e-06,0.00849837161649793,0.0404158487996607,0.0380275447584591,1
"389","ZF5_B","c3",0.194916604690468,0.221062303283617,0.118331098955343,7.0711068175834e-06,0.000151290972707944,1.41696627879794e-05,1.24773244953297e-05,0.00501521941931197,1.49079246888222e-07,4.6704699465501e-10,7.52049876026625e-05,6.02332340623958e-10,4.86989901326779e-06,0.784162405732961,6.28051931568601e-06
"390","GABP_B","c3",1,0.503575517623781,0.229164373511603,7.03523287104407e-05,4.35701101252789e-05,0.0366328282281631,9.02532407153248e-08,2.95779317305823e-07,0.021516498950374,1.48476540542572e-08,5.69489806595787e-09,0.00392757243096236,0.00015481648882374,5.93807021337427e-05,1
"391","CAGNYGKNAAA_UNKNOWN","c3",0.545751728545577,0.731263389403063,0.354921159915328,0.000193304675931286,9.39037093812462e-05,0.0418491684941482,0.00131798613927227,0.000375760080636281,0.330614223979073,5.20668347554279e-06,4.23480803230561e-07,0.255641213883698,0.0542900885994846,0.00441563433528506,1
"392","PAX4_01","c3",0.438029391101485,0.317216647782719,0.362405794343312,1.09488169353329e-08,2.63963329623207e-08,0.00517207817537701,0.00100826236400254,0.00128800989140099,0.026684738510806,3.04772899907994e-06,4.9726349028399e-06,0.0020982227234429,0.0317786702734065,0.0518496641319116,1
"393","PAX4_02","c3",0.113148511895884,0.402242760901505,0.0736630621594013,1.53570949175907e-08,2.89737548373351e-07,0.000527988399793305,8.35720230397624e-06,4.0954430476726e-05,0.00071486517548558,2.09527323667431e-10,5.03165874412252e-09,1.53236601909208e-06,2.18474140388031e-06,5.24651057249655e-05,0.0159779804810731
"394","PAX4_03","c3",0.218104716814214,0.163234123828303,0.648979295479433,2.36506809066681e-06,5.18079543613818e-07,0.112504659243064,0.00344742376406417,0.00106652537019227,0.0228844548363642,3.55722484216409e-05,3.4100028009882e-06,0.0351238849782703,0.37091183429245,0.035556099205904,1
"395","PAX4_04","c3",0.804514751874029,0.778680738554464,0.072194209772029,0.000144607288661991,7.7867618556993e-05,0.051545684919298,4.99746548102416e-05,1.1488828155744e-05,0.0508900318850327,6.27277559590004e-08,1.81891537794673e-08,0.00769696349932713,0.000654062311384497,0.000189658306458505,1
"396","AMEF2_Q6","c3",0.223288174783497,0.800249977198426,0.0391057291924795,2.14168410646838e-05,0.000107729947625014,0.00551157313847966,8.9182242020517e-05,5.59204738967419e-05,0.00827244197020388,2.38589982584365e-08,3.48147242739918e-08,0.000204167667508704,0.000248777774840717,0.000363013130004913,1
"397","HMEF2_Q6","c3",0.018476954949625,0.0420895814026562,0.0612523935949263,0.000589699638749828,0.00545781137783834,0.00526671615406119,8.98700738668065e-06,1.73898728105516e-05,0.000131991034378266,1.04282686084022e-06,8.90379637572539e-05,8.29227176469883e-05,0.010873555677981,0.928398848096886,0.864635176905147
"398","SOX9_B1","c3",0.0263870881341297,0.0407864175041653,0.273600483087286,2.55369996896094e-07,9.59645560453043e-06,0.000225227961235842,1.4752132679983e-08,6.41745250668558e-07,6.53022167777179e-07,1.9564147263682e-13,2.76274112996356e-10,1.52160053003958e-07,2.03995363518412e-09,2.880710176213e-06,0.00158657287267227
"399","HNF4_01_B","c3",0.818739237205311,1,0.344885859695549,0.000547735747329524,0.0418774317820278,6.74709592951389e-07,6.23146495463151e-05,0.000546692504086315,0.00126984141805306,8.99714689431136e-07,0.00511427535788891,4.83339644947834e-06,0.00938132506669845,1,0.0503978247787107
"400","AREB6_01","c3",0.147853117535634,0.310335328079837,0.0378330344731697,0.000361474008232002,0.0025066020433933,0.00450762451454409,2.42468182145981e-10,7.44371669811244e-09,0.000381478177419071,3.91895912993689e-07,1.8817663180823e-05,6.07728583433559e-05,0.00408629868478519,0.196211773986442,0.633678593946172
"401","AREB6_02","c3",0.0240001528041762,0.0218292405616221,0.214239070350332,0.000521973989336271,0.0134551603769104,0.000395177902358462,1.82862084156317e-11,1.24985178565225e-10,1.06839010147837e-05,8.17086105857683e-07,0.000538252141755363,4.6837329716899e-07,0.00851975682577806,1,0.00488372836958106
"402","CATTGTYY_SOX9_B1","c3",0.543545806945643,0.64314338022171,0.663822227943235,1.85818976951263e-08,4.87540258035202e-05,2.14745245139837e-09,1.22137440311359e-10,9.55279779269135e-09,3.01430173704357e-09,1.03586075302424e-15,7.13063332389698e-09,2.72580448310556e-17,1.08009200717838e-11,7.43511136682738e-05,2.84219633453417e-13
