Id	text	size	colour
ENSDARG00000035798	NA	1	NA
ENSDARG00000078163	NA	1	NA
ENSDARG00000001634	NA	1	NA
ENSDARG00000056998	NA	1	NA
ENSDARG00000029500	NA	1	NA
ENSDARG00000041450	NA	1	NA
ENSDARG00000076895	NA	1	NA
ENSDARG00000061850	NA	1	NA
ENSDARG00000098686	NA	1	NA
ENSDARG00000075597	NA	1	NA
ENSDARG00000037121	NA	1	NA
ENSDARG00000040334	NA	1	NA
ENSDARG00000044488	NA	1	NA
ENSDARG00000090035	NA	1	NA
ENSDARG00000026198	NA	1	NA
ENSDARG00000102147	NA	1	NA
ENSDARG00000028067	NA	1	NA
ENSDARG00000025468	NA	1	NA
ENSDARG00000060484	NA	1	NA
ENSDARG00000075513	NA	1	NA
ENSDARG00000057921	NA	1	NA
ENSDARG00000098317	NA	1	NA
ENSDARG00000004307	NA	1	NA
ENSDARG00000026806	NA	1	NA
ENSDARG00000015567	NA	1	NA
ENSDARG00000032116	NA	1	NA
ENSDARG00000071497	NA	1	NA
ENSDARG00000007639	NA	1	NA
ENSDARG00000007045	NA	1	NA
ENSDARG00000006396	NA	1	NA
ENSDARG00000041421	NA	1	NA
ENSDARG00000058008	NA	1	NA
ENSDARG00000054879	NA	1	NA
ENSDARG00000102973	NA	1	NA
ENSDARG00000063162	NA	1	NA
ENSDARG00000075158	NA	1	NA
ENSDARG00000101891	NA	1	NA
ENSDARG00000101710	NA	1	NA
ENSDARG00000068406	NA	1	NA
ENSDARG00000004695	NA	1	NA
ENSDARG00000031983	NA	1	NA
ENSDARG00000007097	NA	1	NA
ENSDARG00000021916	NA	1	NA
ENSDARG00000099389	NA	1	NA
ENSDARG00000037618	NA	1	NA
ENSDARG00000039304	NA	1	NA
ENSDARG00000026473	NA	1	NA
ENSDARG00000093460	NA	1	NA
ENSDARG00000063474	NA	1	NA
ENSDARG00000030479	NA	1	NA
ENSDARG00000099175	NA	1	NA
ENSDARG00000003877	NA	1	NA
ENSDARG00000076697	NA	1	NA
ENSDARG00000018153	NA	1	NA
ENSDARG00000033742	NA	1	NA
ENSDARG00000028661	NA	1	NA
ENSDARG00000004627	NA	1	NA
ENSDARG00000092067	NA	1	NA
ENSDARG00000105924	NA	1	NA
ENSDARG00000063191	NA	1	NA
ENSDARG00000017602	NA	1	NA
ENSDARG00000015822	NA	1	NA
ENSDARG00000078416	NA	1	NA
ENSDARG00000053575	NA	1	NA
ENSDARG00000061145	NA	1	NA
ENSDARG00000067850	NA	1	NA
ENSDARG00000098103	NA	1	NA
ENSDARG00000039117	NA	1	NA
ENSDARG00000102305	NA	1	NA
ENSDARG00000068369	NA	1	NA
ENSDARG00000024030	NA	1	NA
ENSDARG00000116302	NA	1	NA
ENSDARG00000003963	NA	1	NA
ENSDARG00000038964	NA	1	NA
ENSDARG00000079575	NA	1	NA
ENSDARG00000035330	NA	1	NA
ENSDARG00000021466	NA	1	NA
ENSDARG00000078675	NA	1	NA
ENSDARG00000078973	NA	1	NA
ENSDARG00000001686	NA	1	NA
ENSDARG00000016951	NA	1	NA
ENSDARG00000044718	NA	1	NA
ENSDARG00000024874	NA	1	NA
ENSDARG00000076213	NA	1	NA
ENSDARG00000079632	NA	1	NA
ENSDARG00000037958	NA	1	NA
ENSDARG00000019130	NA	1	NA
ENSDARG00000090752	NA	1	NA
ENSDARG00000057918	NA	1	NA
ENSDARG00000026048	NA	1	NA
ENSDARG00000031307	NA	1	NA
ENSDARG00000016022	NA	1	NA
ENSDARG00000086450	NA	1	NA
ENSDARG00000013004	NA	1	NA
ENSDARG00000005540	NA	1	NA
ENSDARG00000041919	NA	1	NA
ENSDARG00000041923	NA	1	NA
ENSDARG00000041835	NA	1	NA
ENSDARG00000041917	NA	1	NA
ENSDARG00000086269	NA	1	NA
ENSDARG00000060678	NA	1	NA
ENSDARG00000025953	NA	1	NA
ENSDARG00000024642	NA	1	NA
ENSDARG00000002564	NA	1	NA
ENSDARG00000103577	NA	1	NA
ENSDARG00000070538	NA	1	NA
ENSDARG00000079034	NA	1	NA
ENSDARG00000094673	NA	1	NA
ENSDARG00000021309	NA	1	NA
ENSDARG00000018328	NA	1	NA
ENSDARG00000026845	NA	1	NA
ENSDARG00000116058	NA	1	NA
ENSDARG00000008310	NA	1	NA
ENSDARG00000019613	NA	1	NA
ENSDARG00000016494	NA	1	NA
ENSDARG00000094992	NA	1	NA
ENSDARG00000011235	NA	1	NA
ENSDARG00000055124	NA	1	NA
ENSDARG00000070228	NA	1	NA
ENSDARG00000016753	NA	1	NA
ENSDARG00000058978	NA	1	NA
ENSDARG00000033616	NA	1	NA
ENSDARG00000008275	NA	1	NA
ENSDARG00000078781	NA	1	NA
ENSDARG00000056481	NA	1	NA
ENSDARG00000067591	NA	1	NA
ENSDARG00000099614	NA	1	NA
ENSDARG00000016345	NA	1	NA
ENSDARG00000079624	NA	1	NA
ENSDARG00000086150	NA	1	NA
ENSDARG00000037292	NA	1	NA
ENSDARG00000056722	NA	1	NA
ENSDARG00000063352	NA	1	NA
ENSDARG00000070995	NA	1	NA
ENSDARG00000062934	NA	1	NA
ENSDARG00000074955	NA	1	NA
ENSDARG00000018681	NA	1	NA
ENSDARG00000102082	NA	1	NA
ENSDARG00000045611	NA	1	NA
ENSDARG00000039185	NA	1	NA
ENSDARG00000001621	NA	1	NA
ENSDARG00000042004	NA	1	NA
ENSDARG00000018693	NA	1	NA
ENSDARG00000013946	NA	1	NA
ENSDARG00000031100	NA	1	NA
ENSDARG00000104332	NA	1	NA
ENSDARG00000035796	NA	1	NA
ENSDARG00000100131	NA	1	NA
ENSDARG00000102750	NA	1	NA
ENSDARG00000104440	NA	1	NA
ENSDARG00000017775	NA	1	NA
ENSDARG00000078701	NA	1	NA
ENSDARG00000109770	NA	1	NA
ENSDARG00000043571	NA	1	NA
ENSDARG00000096073	NA	1	NA
ENSDARG00000003320	NA	1	NA
ENSDARG00000067549	NA	1	NA
ENSDARG00000011929	NA	1	NA
ENSDARG00000103732	NA	1	NA
ENSDARG00000076066	NA	1	NA
ENSDARG00000036494	NA	1	NA
ENSDARG00000078533	NA	1	NA
ENSDARG00000003142	NA	1	NA
ENSDARG00000069440	NA	1	NA
ENSDARG00000062063	NA	1	NA
ENSDARG00000063014	NA	1	NA
ENSDARG00000057652	NA	1	NA
ENSDARG00000087897	NA	1	NA
ENSDARG00000034423	NA	1	NA
ENSDARG00000109715	NA	1	NA
ENSDARG00000116139	NA	1	NA
ENSDARG00000114554	NA	1	NA
ENSDARG00000076833	NA	1	NA
ENSDARG00000013144	NA	1	NA
ENSDARG00000042837	NA	1	NA
ENSDARG00000015790	NA	1	NA
ENSDARG00000018787	NA	1	NA
ENSDARG00000030326	NA	1	NA
ENSDARG00000034424	NA	1	NA
ENSDARG00000099203	NA	1	NA
ENSDARG00000010565	NA	1	NA
ENSDARG00000019845	NA	1	NA
ENSDARG00000023713	NA	1	NA
ENSDARG00000091027	NA	1	NA
ENSDARG00000068567	NA	1	NA
ENSDARG00000038867	NA	1	NA
ENSDARG00000020482	NA	1	NA
ENSDARG00000071678	NA	1	NA
ENSDARG00000059781	NA	1	NA
ENSDARG00000018817	NA	1	NA
ENSDARG00000105120	NA	1	NA
ENSDARG00000074384	NA	1	NA
ENSDARG00000112993	NA	1	NA
ENSDARG00000042277	NA	1	NA
ENSDARG00000007723	NA	1	NA
ENSDARG00000020164	NA	1	NA
ENSDARG00000100020	NA	1	NA
ENSDARG00000087798	NA	1	NA
ENSDARG00000071692	NA	1	NA
ENSDARG00000011445	NA	1	NA
ENSDARG00000053864	NA	1	NA
ENSDARG00000019897	NA	1	NA
ENSDARG00000044625	NA	1	NA
ENSDARG00000068833	NA	1	NA
ENSDARG00000070494	NA	1	NA
ENSDARG00000089790	NA	1	NA
ENSDARG00000098625	NA	1	NA
ENSDARG00000040874	NA	1	NA
ENSDARG00000056250	NA	1	NA
ENSDARG00000102587	NA	1	NA
ENSDARG00000026882	NA	1	NA
ENSDARG00000007818	NA	1	NA
ENSDARG00000028816	NA	1	NA
ENSDARG00000007009	NA	1	NA
ENSDARG00000104162	NA	1	NA
ENSDARG00000037558	NA	1	NA
ENSDARG00000017086	NA	1	NA
ENSDARG00000091792	NA	1	NA
ENSDARG00000055678	NA	1	NA
ENSDARG00000075435	NA	1	NA
ENSDARG00000074030	NA	1	NA
ENSDARG00000001969	NA	1	NA
ENSDARG00000116101	NA	1	NA
ENSDARG00000039466	NA	1	NA
ENSDARG00000027419	NA	1	NA
ENSDARG00000093411	NA	1	NA
ENSDARG00000090982	NA	1	NA
ENSDARG00000070507	NA	1	NA
ENSDARG00000102017	NA	1	NA
ENSDARG00000061240	NA	1	NA
ENSDARG00000060837	NA	1	NA
ENSDARG00000070504	NA	1	NA
ENSDARG00000031763	NA	1	NA
ENSDARG00000053209	NA	1	NA
ENSDARG00000093668	NA	1	NA
ENSDARG00000005948	NA	1	NA
ENSDARG00000006389	NA	1	NA
ENSDARG00000027199	NA	1	NA
ENSDARG00000059177	NA	1	NA
ENSDARG00000053810	NA	1	NA
ENSDARG00000103845	NA	1	NA
ENSDARG00000046024	NA	1	NA
ENSDARG00000079434	NA	1	NA
ENSDARG00000092813	NA	1	NA
ENSDARG00000075676	NA	1	NA
ENSDARG00000027582	NA	1	NA
ENSDARG00000020964	NA	1	NA
ENSDARG00000042489	NA	1	NA
ENSDARG00000076703	NA	1	NA
ENSDARG00000043972	NA	1	NA
ENSDARG00000017525	NA	1	NA
ENSDARG00000003732	NA	1	NA
ENSDARG00000037833	NA	1	NA
ENSDARG00000092260	NA	1	NA
ENSDARG00000043257	NA	1	NA
ENSDARG00000069752	NA	1	NA
ENSDARG00000091138	NA	1	NA
ENSDARG00000043898	NA	1	NA
ENSDARG00000040926	NA	1	NA
ENSDARG00000023062	NA	1	NA
ENSDARG00000062199	NA	1	NA
ENSDARG00000062020	NA	1	NA
ENSDARG00000079017	NA	1	NA
ENSDARG00000008188	NA	1	NA
ENSDARG00000035163	NA	1	NA
ENSDARG00000024920	NA	1	NA
ENSDARG00000044001	NA	1	NA
ENSDARG00000060656	NA	1	NA
ENSDARG00000092923	NA	1	NA
ENSDARG00000034268	NA	1	NA
ENSDARG00000038954	NA	1	NA
ENSDARG00000003429	NA	1	NA
ENSDARG00000057681	NA	1	NA
ENSDARG00000035821	NA	1	NA
ENSDARG00000035823	NA	1	NA
ENSDARG00000023724	NA	1	NA
ENSDARG00000067545	NA	1	NA
ENSDARG00000028614	NA	1	NA
ENSDARG00000104571	NA	1	NA
ENSDARG00000043581	NA	1	NA
ENSDARG00000036658	NA	1	NA
ENSDARG00000061697	NA	1	NA
ENSDARG00000045641	NA	1	NA
ENSDARG00000037068	NA	1	NA
ENSDARG00000014517	NA	1	NA
ENSDARG00000069111	NA	1	NA
ENSDARG00000069093	NA	1	NA
ENSDARG00000011407	NA	1	NA
ENSDARG00000023323	NA	1	NA
ENSDARG00000042539	NA	1	NA
ENSDARG00000059729	NA	1	NA
ENSDARG00000099633	NA	1	NA
ENSDARG00000099966	NA	1	NA
ENSDARG00000100133	NA	1	NA
ENSDARG00000070560	NA	1	NA
ENSDARG00000005015	NA	1	NA
ENSDARG00000076559	NA	1	NA
ENSDARG00000079805	NA	1	NA
ENSDARG00000009939	NA	1	NA
ENSDARG00000093799	NA	1	NA
ENSDARG00000054224	NA	1	NA
ENSDARG00000105177	NA	1	NA
ENSDARG00000110143	NA	1	NA
ENSDARG00000061741	NA	1	NA
ENSDARG00000111261	NA	1	NA
ENSDARG00000044281	NA	1	NA
ENSDARG00000061328	NA	1	NA
ENSDARG00000014746	NA	1	NA
ENSDARG00000016854	NA	1	NA
ENSDARG00000019566	NA	1	NA
ENSDARG00000040008	NA	1	NA
ENSDARG00000020794	NA	1	NA
ENSDARG00000055903	NA	1	NA
ENSDARG00000015050	NA	1	NA
ENSDARG00000088178	NA	1	NA
ENSDARG00000109769	NA	1	NA
ENSDARG00000021372	NA	1	NA
ENSDARG00000032619	NA	1	NA
ENSDARG00000016981	NA	1	NA
ENSDARG00000007960	NA	1	NA
ENSDARG00000099865	NA	1	NA
ENSDARG00000104989	NA	1	NA
ENSDARG00000077950	NA	1	NA
ENSDARG00000026895	NA	1	NA
ENSDARG00000055856	NA	1	NA
ENSDARG00000090741	NA	1	NA
ENSDARG00000030932	NA	1	NA
ENSDARG00000100475	NA	1	NA
ENSDARG00000043211	NA	1	NA
ENSDARG00000088967	NA	1	NA
ENSDARG00000070822	NA	1	NA
ENSDARG00000105136	NA	1	NA
ENSDARG00000028628	NA	1	NA
ENSDARG00000016531	NA	1	NA
ENSDARG00000103515	NA	1	NA
ENSDARG00000009401	NA	1	NA
ENSDARG00000015851	NA	1	NA
ENSDARG00000070343	NA	1	NA
ENSDARG00000101954	NA	1	NA
ENSDARG00000101445	NA	1	NA
ENSDARG00000036994	NA	1	NA
ENSDARG00000062122	NA	1	NA
ENSDARG00000070346	NA	1	NA
ENSDARG00000078430	NA	1	NA
ENSDARG00000025920	NA	1	NA
ENSDARG00000070338	NA	1	NA
ENSDARG00000070340	NA	1	NA
ENSDARG00000062055	NA	1	NA
ENSDARG00000103093	NA	1	NA
ENSDARG00000052330	NA	1	NA
ENSDARG00000028173	NA	1	NA
ENSDARG00000024560	NA	1	NA
ENSDARG00000012881	NA	1	NA
ENSDARG00000003259	NA	1	NA
ENSDARG00000045909	NA	1	NA
ENSDARG00000062621	NA	1	NA
ENSDARG00000016765	NA	1	NA
ENSDARG00000089873	NA	1	NA
ENSDARG00000079702	NA	1	NA
ENSDARG00000006636	NA	1	NA
ENSDARG00000059274	NA	1	NA
ENSDARG00000059672	NA	1	NA
ENSDARG00000059280	NA	1	NA
ENSDARG00000059276	NA	1	NA
ENSDARG00000036965	NA	1	NA
ENSDARG00000103359	NA	1	NA
ENSDARG00000018149	NA	1	NA
ENSDARG00000045886	NA	1	NA
ENSDARG00000103923	NA	1	NA
ENSDARG00000090387	NA	1	NA
ENSDARG00000014196	NA	1	NA
ENSDARG00000017441	NA	1	NA
ENSDARG00000033367	NA	1	NA
ENSDARG00000009693	NA	1	NA
ENSDARG00000070339	NA	1	NA
ENSDARG00000077249	NA	1	NA
ENSDARG00000102501	NA	1	NA
ENSDARG00000056510	NA	1	NA
ENSDARG00000093119	NA	1	NA
ENSDARG00000092052	NA	1	NA
ENSDARG00000019585	NA	1	NA
ENSDARG00000110055	NA	1	NA
ENSDARG00000009020	NA	1	NA
ENSDARG00000007941	NA	1	NA
ENSDARG00000070828	NA	1	NA
ENSDARG00000100149	NA	1	NA
ENSDARG00000019998	NA	1	NA
ENSDARG00000020606	NA	1	NA
ENSDARG00000038475	NA	1	NA
ENSDARG00000111129	NA	1	NA
ENSDARG00000017121	NA	1	NA
ENSDARG00000000631	NA	1	NA
ENSDARG00000000183	NA	1	NA
ENSDARG00000115167	NA	1	NA
ENSDARG00000029263	NA	1	NA
ENSDARG00000013533	NA	1	NA
ENSDARG00000054033	NA	1	NA
ENSDARG00000000175	NA	1	NA
ENSDARG00000056030	NA	1	NA
ENSDARG00000094857	NA	1	NA
ENSDARG00000013057	NA	1	NA
ENSDARG00000054030	NA	1	NA
ENSDARG00000010630	NA	1	NA
ENSDARG00000056331	NA	1	NA
ENSDARG00000056023	NA	1	NA
ENSDARG00000044155	NA	1	NA
ENSDARG00000007923	NA	1	NA
ENSDARG00000101244	NA	1	NA
ENSDARG00000037363	NA	1	NA
ENSDARG00000112691	NA	1	NA
ENSDARG00000039960	NA	1	NA
ENSDARG00000013076	NA	1	NA
ENSDARG00000006010	NA	1	NA
ENSDARG00000018065	NA	1	NA
ENSDARG00000101508	NA	1	NA
ENSDARG00000042027	NA	1	NA
ENSDARG00000033971	NA	1	NA
ENSDARG00000042670	NA	1	NA
ENSDARG00000100700	NA	1	NA
ENSDARG00000053890	NA	1	NA
ENSDARG00000035918	NA	1	NA
ENSDARG00000037706	NA	1	NA
ENSDARG00000099148	NA	1	NA
ENSDARG00000010481	NA	1	NA
ENSDARG00000030154	NA	1	NA
ENSDARG00000011459	NA	1	NA
ENSDARG00000045262	NA	1	NA
ENSDARG00000041960	NA	1	NA
ENSDARG00000087625	NA	1	NA
ENSDARG00000027611	NA	1	NA
ENSDARG00000071196	NA	1	NA
ENSDARG00000020957	NA	1	NA
ENSDARG00000016771	NA	1	NA
ENSDARG00000103959	NA	1	NA
ENSDARG00000071685	NA	1	NA
ENSDARG00000104889	NA	1	NA
ENSDARG00000019835	NA	1	NA
ENSDARG00000104810	NA	1	NA
ENSDARG00000077653	NA	1	NA
ENSDARG00000079046	NA	1	NA
ENSDARG00000115005	NA	1	NA
ENSDARG00000070475	NA	1	NA
ENSDARG00000052856	NA	1	NA
ENSDARG00000077467	NA	1	NA
ENSDARG00000089156	NA	1	NA
ENSDARG00000070929	NA	1	NA
ENSDARG00000077811	NA	1	NA
ENSDARG00000095743	NA	1	NA
ENSDARG00000070781	NA	1	NA
ENSDARG00000067999	NA	1	NA
ENSDARG00000060093	NA	1	NA
ENSDARG00000006200	NA	1	NA
ENSDARG00000116712	NA	1	NA
ENSDARG00000057167	NA	1	NA
ENSDARG00000020377	NA	1	NA
ENSDARG00000028699	NA	1	NA
ENSDARG00000078102	NA	1	NA
ENSDARG00000076702	NA	1	NA
ENSDARG00000056268	NA	1	NA
ENSDARG00000055300	NA	1	NA
ENSDARG00000028845	NA	1	NA
ENSDARG00000001807	NA	1	NA
ENSDARG00000013921	NA	1	NA
ENSDARG00000056001	NA	1	NA
ENSDARG00000099510	NA	1	NA
ENSDARG00000029856	NA	1	NA
ENSDARG00000086391	NA	1	NA
ENSDARG00000061836	NA	1	NA
ENSDARG00000043226	NA	1	NA
ENSDARG00000099888	NA	1	NA
ENSDARG00000022399	NA	1	NA
ENSDARG00000044774	NA	1	NA
ENSDARG00000052012	NA	1	NA
ENSDARG00000037495	NA	1	NA
ENSDARG00000019185	NA	1	NA
ENSDARG00000104974	NA	1	NA
ENSDARG00000086789	NA	1	NA
ENSDARG00000102965	NA	1	NA
ENSDARG00000086060	NA	1	NA
ENSDARG00000075956	NA	1	NA
ENSDARG00000078981	NA	1	NA
ENSDARG00000058729	NA	1	NA
ENSDARG00000009681	NA	1	NA
ENSDARG00000102061	NA	1	NA
ENSDARG00000055133	NA	1	NA
ENSDARG00000044356	NA	1	NA
ENSDARG00000089967	NA	1	NA
ENSDARG00000005186	NA	1	NA
ENSDARG00000007034	NA	1	NA
ENSDARG00000018914	NA	1	NA
ENSDARG00000001971	NA	1	NA
ENSDARG00000087198	NA	1	NA
ENSDARG00000007396	NA	1	NA
ENSDARG00000076799	NA	1	NA
ENSDARG00000087749	NA	1	NA
ENSDARG00000091535	NA	1	NA
ENSDARG00000043644	NA	1	NA
ENSDARG00000014569	NA	1	NA
ENSDARG00000016457	NA	1	NA
ENSDARG00000055374	NA	1	NA
ENSDARG00000103046	NA	1	NA
ENSDARG00000061735	NA	1	NA
ENSDARG00000056034	NA	1	NA
ENSDARG00000101579	NA	1	NA
ENSDARG00000030376	NA	1	NA
ENSDARG00000079348	NA	1	NA
ENSDARG00000070620	NA	1	NA
ENSDARG00000086207	NA	1	NA
ENSDARG00000007691	NA	1	NA
ENSDARG00000019239	NA	1	NA
ENSDARG00000061205	NA	1	NA
ENSDARG00000038302	NA	1	NA
ENSDARG00000060062	NA	1	NA
ENSDARG00000098936	NA	1	NA
ENSDARG00000003250	NA	1	NA
ENSDARG00000019962	NA	1	NA
ENSDARG00000055158	NA	1	NA
ENSDARG00000096979	NA	1	NA
ENSDARG00000090912	NA	1	NA
ENSDARG00000032103	NA	1	NA
ENSDARG00000043003	NA	1	NA
ENSDARG00000112343	NA	1	NA
ENSDARG00000115424	NA	1	NA
ENSDARG00000054949	NA	1	NA
ENSDARG00000033126	NA	1	NA
ENSDARG00000062933	NA	1	NA
ENSDARG00000025972	NA	1	NA
ENSDARG00000089310	NA	1	NA
ENSDARG00000044514	NA	1	NA
ENSDARG00000077722	NA	1	NA
ENSDARG00000036109	NA	1	NA
ENSDARG00000025500	NA	1	NA
ENSDARG00000008434	NA	1	NA
ENSDARG00000069726	NA	1	NA
ENSDARG00000062192	NA	1	NA
ENSDARG00000077093	NA	1	NA
ENSDARG00000038010	NA	1	NA
ENSDARG00000104316	NA	1	NA
ENSDARG00000051718	NA	1	NA
ENSDARG00000051735	NA	1	NA
ENSDARG00000105328	NA	1	NA
ENSDARG00000077504	NA	1	NA
ENSDARG00000077456	NA	1	NA
ENSDARG00000105430	NA	1	NA
ENSDARG00000110841	NA	1	NA
ENSDARG00000075508	NA	1	NA
ENSDARG00000091905	NA	1	NA
ENSDARG00000105350	NA	1	NA
ENSDARG00000058479	NA	1	NA
ENSDARG00000115766	NA	1	NA
ENSDARG00000032637	NA	1	NA
ENSDARG00000096992	NA	1	NA
ENSDARG00000035519	NA	1	NA
ENSDARG00000076766	NA	1	NA
ENSDARG00000075538	NA	1	NA
ENSDARG00000036844	NA	1	NA
ENSDARG00000087538	NA	1	NA
ENSDARG00000086825	NA	1	NA
ENSDARG00000116769	NA	1	NA
ENSDARG00000034168	NA	1	NA
ENSDARG00000079500	NA	1	NA
ENSDARG00000017162	NA	1	NA
ENSDARG00000077353	NA	1	NA
ENSDARG00000062553	NA	1	NA
ENSDARG00000002196	NA	1	NA
ENSDARG00000074597	NA	1	NA
ENSDARG00000077207	NA	1	NA
ENSDARG00000004074	NA	1	NA
ENSDARG00000017542	NA	1	NA
ENSDARG00000042811	NA	1	NA
ENSDARG00000100846	NA	1	NA
ENSDARG00000052894	NA	1	NA
ENSDARG00000087555	NA	1	NA
ENSDARG00000099961	NA	1	NA
ENSDARG00000074548	NA	1	NA
ENSDARG00000006878	NA	1	NA
ENSDARG00000021378	NA	1	NA
ENSDARG00000043077	NA	1	NA
ENSDARG00000010318	NA	1	NA
ENSDARG00000007184	NA	1	NA
ENSDARG00000074526	NA	1	NA
ENSDARG00000078136	NA	1	NA
ENSDARG00000099757	NA	1	NA
ENSDARG00000007671	NA	1	NA
ENSDARG00000054771	NA	1	NA
ENSDARG00000026736	NA	1	NA
ENSDARG00000104474	NA	1	NA
ENSDARG00000058949	NA	1	NA
ENSDARG00000040246	NA	1	NA
ENSDARG00000077553	NA	1	NA
ENSDARG00000059931	NA	1	NA
ENSDARG00000062997	NA	1	NA
ENSDARG00000015649	NA	1	NA
ENSDARG00000073911	NA	1	NA
ENSDARG00000062465	NA	1	NA
ENSDARG00000035559	NA	1	NA
ENSDARG00000060071	NA	1	NA
ENSDARG00000040777	NA	1	NA
ENSDARG00000103892	NA	1	NA
ENSDARG00000002970	NA	1	NA
ENSDARG00000099177	NA	1	NA
ENSDARG00000078108	NA	1	NA
ENSDARG00000114879	NA	1	NA
ENSDARG00000068641	NA	1	NA
ENSDARG00000063032	NA	1	NA
ENSDARG00000029239	NA	1	NA
ENSDARG00000003994	NA	1	NA
ENSDARG00000013397	NA	1	NA
ENSDARG00000074686	NA	1	NA
ENSDARG00000056252	NA	1	NA
ENSDARG00000029402	NA	1	NA
ENSDARG00000056119	NA	1	NA
ENSDARG00000063437	NA	1	NA
ENSDARG00000099918	NA	1	NA
ENSDARG00000033182	NA	1	NA
ENSDARG00000075916	NA	1	NA
ENSDARG00000094469	NA	1	NA
ENSDARG00000075545	NA	1	NA
ENSDARG00000097819	NA	1	NA
ENSDARG00000061424	NA	1	NA
ENSDARG00000076074	NA	1	NA
ENSDARG00000010155	NA	1	NA
ENSDARG00000062991	NA	1	NA
ENSDARG00000004745	NA	1	NA
ENSDARG00000068650	NA	1	NA
ENSDARG00000052713	NA	1	NA
ENSDARG00000055548	NA	1	NA
ENSDARG00000037804	NA	1	NA
ENSDARG00000052910	NA	1	NA
ENSDARG00000078507	NA	1	NA
ENSDARG00000100674	NA	1	NA
ENSDARG00000029830	NA	1	NA
ENSDARG00000079741	NA	1	NA
ENSDARG00000103364	NA	1	NA
ENSDARG00000005590	NA	1	NA
ENSDARG00000061030	NA	1	NA
ENSDARG00000008247	NA	1	NA
ENSDARG00000067656	NA	1	NA
ENSDARG00000006242	NA	1	NA
ENSDARG00000011564	NA	1	NA
ENSDARG00000017119	NA	1	NA
ENSDARG00000013726	NA	1	NA
ENSDARG00000099156	NA	1	NA
ENSDARG00000044827	NA	1	NA
ENSDARG00000002483	NA	1	NA
ENSDARG00000021442	NA	1	NA
ENSDARG00000095651	NA	1	NA
ENSDARG00000008720	NA	1	NA
ENSDARG00000054749	NA	1	NA
ENSDARG00000073996	NA	1	NA
ENSDARG00000063718	NA	1	NA
ENSDARG00000088567	NA	1	NA
ENSDARG00000058148	NA	1	NA
ENSDARG00000071562	NA	1	NA
ENSDARG00000034105	NA	1	NA
ENSDARG00000056175	NA	1	NA
ENSDARG00000038465	NA	1	NA
ENSDARG00000070537	NA	1	NA
ENSDARG00000033234	NA	1	NA
ENSDARG00000030106	NA	1	NA
ENSDARG00000043932	NA	1	NA
ENSDARG00000001776	NA	1	NA
ENSDARG00000074867	NA	1	NA
ENSDARG00000014498	NA	1	NA
ENSDARG00000104413	NA	1	NA
ENSDARG00000037883	NA	1	NA
ENSDARG00000059279	NA	1	NA
ENSDARG00000033655	NA	1	NA
ENSDARG00000004169	NA	1	NA
ENSDARG00000020708	NA	1	NA
ENSDARG00000036036	NA	1	NA
ENSDARG00000012078	NA	1	NA
ENSDARG00000098240	NA	1	NA
ENSDARG00000099915	NA	1	NA
ENSDARG00000104927	NA	1	NA
ENSDARG00000104425	NA	1	NA
ENSDARG00000030972	NA	1	NA
ENSDARG00000100583	NA	1	NA
ENSDARG00000021846	NA	1	NA
ENSDARG00000101471	NA	1	NA
ENSDARG00000060248	NA	1	NA
ENSDARG00000014652	NA	1	NA
ENSDARG00000068628	NA	1	NA
ENSDARG00000058243	NA	1	NA
ENSDARG00000019304	NA	1	NA
ENSDARG00000057913	NA	1	NA
ENSDARG00000056105	NA	1	NA
ENSDARG00000070903	NA	1	NA
ENSDARG00000017007	NA	1	NA
ENSDARG00000044532	NA	1	NA
ENSDARG00000059483	NA	1	NA
ENSDARG00000011998	NA	1	NA
ENSDARG00000055854	NA	1	NA
ENSDARG00000105112	NA	1	NA
ENSDARG00000022531	NA	1	NA
ENSDARG00000042440	NA	1	NA
ENSDARG00000062750	NA	1	NA
ENSDARG00000053853	NA	1	NA
ENSDARG00000035187	NA	1	NA
ENSDARG00000038978	NA	1	NA
ENSDARG00000052881	NA	1	NA
ENSDARG00000090230	NA	1	NA
ENSDARG00000020131	NA	1	NA
ENSDARG00000056717	NA	1	NA
ENSDARG00000069888	NA	1	NA
ENSDARG00000009544	NA	1	NA
ENSDARG00000057016	NA	1	NA
ENSDARG00000062222	NA	1	NA
ENSDARG00000062129	NA	1	NA
ENSDARG00000099291	NA	1	NA
ENSDARG00000078308	NA	1	NA
ENSDARG00000007407	NA	1	NA
ENSDARG00000036175	NA	1	NA
ENSDARG00000062720	NA	1	NA
ENSDARG00000037286	NA	1	NA
ENSDARG00000039513	NA	1	NA
ENSDARG00000036158	NA	1	NA
ENSDARG00000062052	NA	1	NA
ENSDARG00000019260	NA	1	NA
ENSDARG00000105441	NA	1	NA
ENSDARG00000063264	NA	1	NA
ENSDARG00000094709	NA	1	NA
ENSDARG00000056934	NA	1	NA
ENSDARG00000112032	NA	1	NA
ENSDARG00000060610	NA	1	NA
ENSDARG00000032708	NA	1	NA
ENSDARG00000057606	NA	1	NA
ENSDARG00000037020	NA	1	NA
ENSDARG00000059432	NA	1	NA
ENSDARG00000061006	NA	1	NA
ENSDARG00000009387	NA	1	NA
ENSDARG00000104277	NA	1	NA
ENSDARG00000021569	NA	1	NA
ENSDARG00000028396	NA	1	NA
ENSDARG00000024365	NA	1	NA
ENSDARG00000006368	NA	1	NA
